scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
20250600000000.0,349460842,17.0,17.0,,42.66217,-73.78299,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,28,49,79,353,66.0,34.0,4.0,194,41.0,204,4740.0,4.77,4.88,4.92,4.92,4.92,4.59,4.8,,17.0,4.0,0.0,0,2.84
20250600000000.0,6203319,2.0,3.0,,42.66261,-73.79158,1.0,1.0,1.0,1.0,1.0,10,1.0,1.0,10,10,1.0,10.0,,0,0,0,0,10.0,3.0,0.0,0,3.0,18,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,,2.0,0.0,2.0,0,0.43
20250600000000.0,502751555,1.0,1.0,,42.67292,-73.7776,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,30,60,90,364,0.0,0.0,0.0,206,0.0,0,0.0,4.67,4.9,4.67,4.67,5.0,4.8,4.33,,1.0,0.0,1.0,0,0.13
20250600000000.0,521669673,4.0,6.0,,42.6586,-73.75743,2.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,9,39,69,248,3.0,1.0,0.0,185,1.0,28,2884.0,4.67,4.9,4.67,4.67,5.0,4.8,4.33,,3.0,3.0,0.0,0,0.13
20250600000000.0,441054845,3.0,3.0,,42.67066,-73.79571,4.0,1.0,1.0,2.0,1.0,365,1.0,4.0,1125,1125,3.0,1125.0,,9,19,23,180,67.0,38.0,1.0,136,42.0,228,14364.0,4.81,4.88,4.84,4.94,4.94,4.87,4.82,,2.0,2.0,0.0,0,2.95
20250600000000.0,232967878,24.0,5.0,,42.67261,-73.79264,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,29,29,29,29,43.0,26.0,1.0,29,35.0,156,22308.0,4.86,4.95,4.98,4.91,4.93,4.77,4.81,,3.0,2.0,0.0,0,1.86
20250600000000.0,232967878,24.0,5.0,,42.67224,-73.79301,4.0,1.0,2.0,0.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,25,25,25,25,41.0,22.0,0.0,25,26.0,132,13992.0,4.63,4.8,4.83,4.71,4.76,4.61,4.71,,3.0,2.0,0.0,0,1.79
20250600000000.0,493882819,7.0,7.0,,42.65655,-73.77434,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,0,0,0,0,8.0,3.0,0.0,0,5.0,18,0.0,4.63,4.63,4.88,5.0,5.0,4.88,4.5,,6.0,1.0,5.0,0,0.35
20250600000000.0,526358730,12.0,13.0,,42.65867,-73.77479,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,14,33,60,233,2.0,0.0,0.0,173,0.0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,12.0,1.0,0.0,0,0.09
20250600000000.0,526358730,12.0,13.0,,42.6606,-73.77284,2.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,19,34,60,233,7.0,2.0,0.0,173,6.0,12,1860.0,5.0,4.86,5.0,5.0,4.86,5.0,4.86,,12.0,1.0,0.0,0,0.34
20250600000000.0,526358730,12.0,13.0,,42.65908,-73.77456,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,20,40,68,241,7.0,3.0,0.0,181,2.0,18,2970.0,4.71,5.0,4.86,4.86,4.86,5.0,4.71,,12.0,1.0,0.0,0,0.31
20250600000000.0,526358730,12.0,13.0,,42.66043,-73.77432,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,20,38,66,239,2.0,2.0,0.0,179,2.0,12,1980.0,4.5,5.0,5.0,5.0,5.0,4.0,5.0,,12.0,1.0,0.0,0,0.21
20250600000000.0,526358730,12.0,13.0,,42.65847,-73.77272,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,20,38,66,239,6.0,4.0,0.0,179,4.0,24,3960.0,4.33,4.9,4.67,5.0,5.0,4.33,4.9,,12.0,1.0,0.0,0,0.3
20250600000000.0,526358730,12.0,13.0,,42.65908,-73.77326,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,12,12,30,197,2.0,1.0,0.0,137,1.0,6,0.0,4.9,4.9,4.5,5.0,5.0,4.0,4.9,,12.0,1.0,0.0,0,0.11
20250600000000.0,526358730,12.0,13.0,,42.66003,-73.7732,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,21,37,65,238,0.0,0.0,0.0,178,0.0,0,0.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.65857,-73.7744,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,23,40,68,238,0.0,0.0,0.0,178,0.0,0,0.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.65893,-73.77448,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,23,41,69,242,0.0,0.0,0.0,182,0.0,0,0.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.66037,-73.77327,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,21,38,63,236,0.0,0.0,0.0,176,0.0,0,0.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.65868,-73.77333,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,23,44,69,242,0.0,0.0,0.0,182,0.0,0,13146.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.66036,-73.7729,6.0,1.0,3.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,21,39,63,217,16.0,7.0,0.0,160,11.0,42,13146.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,116935236,5.0,5.0,,42.6708367,-73.7853116,1.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,27,57,87,362,25.0,11.0,0.0,203,15.0,154,7700.0,4.84,4.92,4.76,4.92,5.0,4.96,4.88,,5.0,0.0,5.0,0,1.09
20250600000000.0,116935236,5.0,5.0,,42.66974,-73.78611,1.0,1.0,1.0,1.0,5.0,365,2.0,5.0,365,365,5.0,365.0,,1,28,58,332,34.0,14.0,1.0,174,23.0,140,5460.0,5.0,4.97,4.82,4.85,4.97,4.97,4.91,,5.0,0.0,5.0,0,1.48
20250600000000.0,132766782,3.0,3.0,,42.67398,-73.79126,4.0,1.0,2.0,2.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,29,59,89,268,9.0,7.0,0.0,205,8.0,42,6804.0,5.0,5.0,5.0,4.78,5.0,4.89,4.89,,1.0,1.0,0.0,0,0.65
20250600000000.0,172539578,4.0,4.0,,42.68001107,-73.81705996,2.0,1.0,1.0,1.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,0,9,38,38,6.0,3.0,0.0,38,3.0,18,1044.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,,4.0,1.0,3.0,0,0.27
20250600000000.0,116935236,5.0,5.0,,42.67034,-73.7851,2.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,0,0,23,297,19.0,12.0,1.0,139,17.0,168,9072.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,0.0,5.0,0,1.11
20250600000000.0,1717342,3.0,3.0,,42.6541815,-73.7608605,4.0,1.0,2.0,2.0,1.0,30,1.0,3.0,1125,1125,1.1,1125.0,,15,24,47,304,13.5,5.0,4.0,146,4.0,255,26520.0,4.92,4.96,4.89,4.97,4.98,4.92,4.9,,2.0,2.0,0.0,0,1.2
20250600000000.0,529844022,1.0,2.0,,42.63855,-73.76927,4.0,1.0,3.0,2.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0,32130.0,4.98,4.96,4.97,4.98,4.97,4.91,4.93,,1.0,1.0,0.0,0,5.36
20250600000000.0,217254883,1.0,1.0,,42.6549886,-73.7939094,4.0,1.0,2.0,2.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,13,13,13,88,118.0,5.0,4.0,25,4.0,255,32130.0,4.98,4.96,4.97,4.98,4.97,4.91,4.93,,1.0,1.0,0.0,0,5.36
20250600000000.0,172539578,4.0,4.0,,42.6789628,-73.81724462,3.0,1.0,1.0,2.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,0,0,0,246,19.0,12.0,0.0,88,18.0,72,8352.0,4.84,4.84,4.74,5.0,4.79,4.95,4.68,,4.0,1.0,3.0,0,1.01
20250600000000.0,189586864,1.0,1.0,,42.65241,-73.77002,2.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,26,48,78,352,100.0,5.0,3.0,194,4.0,255,22695.0,4.86,4.91,4.8,4.91,4.91,4.71,4.8,,1.0,1.0,0.0,0,4.61
20250600000000.0,533703131,2.0,2.0,,42.65665876,-73.7493968,4.0,1.0,2.0,2.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,0,0,0,0,6.0,6.0,1.0,0,0.0,36,4740.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0,2.9
20250600000000.0,374765317,1.0,1.0,,42.67059,-73.81678,4.0,1.0,2.0,2.0,1.0,365,2.0,2.0,365,365,1.3,365.0,,19,24,54,144,21.0,14.0,0.0,144,17.0,255,4740.0,4.9,4.9,5.0,4.9,4.95,4.81,4.76,,1.0,1.0,0.0,0,1.01
20250600000000.0,382970529,16.0,26.0,,42.66877,-73.79927,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,4,16,46,320,123.0,5.0,0.0,162,4.0,255,14025.0,4.86,4.94,4.96,4.87,4.92,4.93,4.86,,15.0,4.0,0.0,0,1.2
20250600000000.0,241123402,1.0,7.0,,42.65312775,-73.76950465,2.0,1.0,2.0,3.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,10,18,38,300,25.0,14.0,2.0,144,17.0,84,7644.0,4.96,5.0,4.92,4.84,4.88,4.96,5.0,,1.0,1.0,0.0,0,1.24
20250600000000.0,114183978,1.0,1.0,,42.66628,-73.76512,4.0,1.0,2.0,1.0,2.0,28,2.0,2.0,28,28,2.0,28.0,,24,47,76,76,4.0,0.0,0.0,76,3.0,0,0.0,4.9,4.9,4.9,5.0,5.0,4.8,4.9,,1.0,1.0,0.0,0,0.2
20250600000000.0,75667477,1.0,1.0,,42.65515516,-73.76052583,3.0,1.0,1.0,2.0,1.0,180,1.0,2.0,180,180,1.3,180.0,,4,9,39,218,7.0,5.0,0.0,155,3.0,255,19635.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0,0.34
20250600000000.0,152762198,9.0,17.0,,42.67098,-73.80695,4.0,1.0,2.0,2.0,3.0,365,3.0,3.0,1125,1125,3.0,1125.0,,3,30,60,239,18.0,6.0,1.0,176,11.0,36,3600.0,4.83,4.83,4.89,4.94,5.0,4.83,4.83,,9.0,9.0,0.0,0,0.88
20250600000000.0,476189412,1.0,5.0,,42.64485687,-73.77281881,2.0,1.0,1.0,1.0,2.0,365,1.0,2.0,1125,1125,2.0,1125.0,,13,31,38,45,9.0,3.0,3.0,38,6.0,18,3996.0,4.89,4.78,4.89,5.0,5.0,4.67,4.89,,1.0,1.0,0.0,0,0.55
20250600000000.0,309980121,1.0,3.0,,42.65623,-73.7641152,6.0,1.0,3.0,1.0,1.0,27,1.0,7.0,27,27,7.0,27.0,,0,0,0,0,12.0,0.0,0.0,0,7.0,0,12960.0,5.0,5.0,4.92,4.92,5.0,4.83,5.0,,1.0,1.0,0.0,0,0.6
20250600000000.0,531209536,2.0,2.0,,42.65762,-73.75116,2.0,1.0,1.0,1.0,1.0,120,1.0,2.0,1125,1125,1.4,1125.0,,12,30,52,191,35.0,24.0,3.0,136,27.0,144,12960.0,4.94,4.91,4.86,4.94,4.86,4.8,4.86,,2.0,2.0,0.0,0,1.75
20250600000000.0,31318080,1.0,1.0,,42.6555,-73.81066,6.0,1.0,3.0,3.0,2.0,21,2.0,2.0,1125,1125,2.0,1125.0,,17,30,56,223,55.0,45.0,5.0,160,41.0,255,4740.0,5.0,4.98,4.98,5.0,5.0,4.96,5.0,,1.0,1.0,0.0,0,3.44
20250600000000.0,44434571,11.0,13.0,,42.6453489,-73.7536465,2.0,1.0,1.0,1.0,1.0,365,1.0,3.0,1125,1125,2.2,1125.0,,22,38,68,342,64.0,44.0,4.0,184,39.0,255,4740.0,4.81,4.86,4.84,4.86,4.91,4.53,4.77,,9.0,9.0,0.0,0,3.25
20250600000000.0,232967878,24.0,5.0,,42.66091,-73.78453,6.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,0,0,0,0,37.0,16.0,2.0,0,26.0,96,10098.0,4.78,4.84,4.89,4.92,4.86,4.51,4.81,,3.0,2.0,0.0,0,1.9
20250600000000.0,382970529,16.0,26.0,,42.67003,-73.79771,1.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,0,0,22,296,64.0,33.0,4.0,138,41.0,198,10098.0,4.86,4.86,4.91,4.88,4.89,4.89,4.84,,15.0,4.0,0.0,0,3.28
20250600000000.0,382970529,16.0,26.0,,42.66971,-73.79755,1.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,26,53,79,353,70.0,41.0,5.0,195,40.0,246,12546.0,4.87,4.8,4.91,4.81,4.86,4.9,4.83,,15.0,4.0,0.0,0,3.6
20250600000000.0,382970529,16.0,26.0,,42.66989925,-73.79770311,2.0,1.0,1.0,1.0,1.0,35,1.0,1.0,35,35,1.0,35.0,,0,0,22,293,0.0,0.0,0.0,135,0.0,0,0.0,5.0,5.0,4.95,5.0,5.0,4.95,4.95,,15.0,4.0,0.0,0,1.13
20250600000000.0,382970529,16.0,26.0,,42.66873,-73.7993,2.0,1.0,1.0,1.0,1.0,365,1.0,2.0,1125,1125,1.1,1125.0,,0,16,46,317,22.0,6.0,0.0,159,10.0,36,2124.0,5.0,5.0,4.95,5.0,5.0,4.95,4.95,,15.0,4.0,0.0,0,1.13
20250600000000.0,182509542,1.0,2.0,,42.6558992,-73.7965699,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,6,31,60,60,0.0,0.0,0.0,60,0.0,0,0.0,4.71,4.78,4.61,4.8,4.83,4.78,4.73,,1.0,0.0,1.0,0,2.11
20250600000000.0,42708277,8.0,9.0,,42.65539,-73.76416,3.0,1.0,0.0,1.0,1.0,365,1.0,2.0,1125,1125,1.8,1125.0,,22,33,33,33,41.0,29.0,0.0,33,27.0,174,12180.0,4.71,4.78,4.61,4.8,4.83,4.78,4.73,,7.0,7.0,0.0,0,2.11
20250600000000.0,528617680,2.0,3.0,,42.6459,-73.75828,4.0,1.0,2.0,2.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,3,14,40,40,1.0,1.0,0.0,40,0.0,6,612.0,5.0,5.0,4.9,5.0,5.0,4.0,5.0,,2.0,1.0,1.0,0,0.22
20250600000000.0,382970529,16.0,26.0,,42.66792031,-73.79895761,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,24,45,74,253,16.0,0.0,0.0,190,8.0,0,0.0,5.0,5.0,4.94,5.0,5.0,4.94,5.0,,15.0,4.0,0.0,0,0.84
20250600000000.0,382970529,16.0,26.0,,42.66996,-73.79816,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,27,48,76,350,86.0,48.0,5.0,192,4.0,255,17085.0,4.93,4.93,4.9,4.95,4.97,4.92,4.98,,15.0,4.0,0.0,0,4.48
20250600000000.0,37769478,14.0,15.0,,42.6535,-73.77046,2.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,365,1125,1.0,371.2,,24,44,74,348,61.0,33.0,1.0,190,48.0,198,15642.0,4.75,4.87,4.59,4.93,4.95,4.9,4.74,,11.0,11.0,0.0,0,3.22
20250600000000.0,233515764,6.0,6.0,,42.64714,-73.75466,2.0,1.0,0.0,1.0,1.0,14,1.0,1.0,14,14,1.0,14.0,,19,33,63,237,142.0,5.0,5.0,174,4.0,255,16575.0,4.64,4.79,4.79,4.85,4.83,3.87,4.56,,6.0,6.0,0.0,0,1.2
20250600000000.0,47625981,19.0,19.0,,42.6586,-73.76421,3.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,25,47,77,193,21.0,16.0,1.0,193,15.0,96,10272.0,4.76,4.71,4.67,5.0,4.81,4.14,4.57,,18.0,2.0,0.0,0,1.12
20250600000000.0,47625981,19.0,19.0,,42.65971,-73.76382,3.0,1.0,1.0,1.0,1.0,365,1.0,2.0,1125,1125,1.3,1125.0,,28,51,81,355,29.0,17.0,1.0,197,24.0,102,10914.0,4.59,4.76,4.79,4.66,4.72,4.1,4.72,,18.0,2.0,0.0,0,1.57
20250600000000.0,496990578,3.0,3.0,,42.66838,-73.77868,6.0,1.0,3.0,3.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,1,3,11,11,83.0,5.0,3.0,11,4.0,255,29580.0,4.86,4.82,4.83,4.95,4.95,4.39,4.81,,1.0,1.0,0.0,0,4.49
20250600000000.0,130404008,3.0,3.0,,42.65711,-73.75133,4.0,1.0,2.0,2.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,3,10,39,39,2.0,2.0,0.0,39,2.0,56,5096.0,4.5,4.5,4.9,5.0,5.0,5.0,4.5,,1.0,1.0,0.0,0,0.19
20250600000000.0,42708277,8.0,9.0,,42.65447,-73.76078,3.0,1.0,0.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,23,50,50,50,48.0,29.0,0.0,50,40.0,174,11658.0,4.79,4.75,4.6,4.83,4.85,4.88,4.73,,7.0,7.0,0.0,0,2.74
20250600000000.0,212885959,1.0,2.0,,42.63976,-73.75705,4.0,1.0,2.0,2.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,25,45,68,68,19.0,10.0,0.0,68,18.0,60,6900.0,4.9,4.9,4.53,4.79,4.74,4.05,4.37,,1.0,1.0,0.0,0,1.18
20250600000000.0,31994990,3.0,3.0,,42.64478,-73.7764,2.0,1.0,1.0,1.0,1.0,90,1.0,2.0,90,90,1.3,90.0,,0,0,0,125,1.0,1.0,0.0,62,1.0,56,2968.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,2.0,0.0,0,0.12
20250600000000.0,52464523,2.0,2.0,,42.64081,-73.77463,4.0,1.0,2.0,2.0,1.0,365,6.0,2.0,365,365,1.3,365.0,,0,0,0,220,9.0,6.0,0.0,61,6.0,255,29070.0,4.89,5.0,4.78,5.0,5.0,4.78,5.0,,1.0,1.0,0.0,0,0.51
20250600000000.0,553112010,1.0,1.0,,42.7,-73.8,4.0,1.0,1.0,1.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,29,59,89,268,1.0,1.0,0.0,205,1.0,6,606.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,0.0,1.0,0,0.13
20250600000000.0,44434571,11.0,13.0,,42.64418,-73.75316,2.0,1.0,1.0,1.0,1.0,365,1.0,3.0,1125,1125,2.4,1125.0,,6,21,51,325,18.0,13.0,1.0,167,13.0,78,26286.0,4.61,4.72,4.44,4.89,4.67,4.67,4.61,,9.0,9.0,0.0,0,1.14
20250600000000.0,20536619,8.0,8.0,,42.67096,-73.79514,1.0,1.0,1.0,1.0,4.0,89,4.0,4.0,89,89,4.0,89.0,,0,11,41,130,12.0,10.0,0.0,130,10.0,80,4080.0,5.0,5.0,5.0,4.92,5.0,5.0,5.0,,8.0,1.0,0.0,0,0.73
20250600000000.0,31994990,3.0,3.0,,42.64473,-73.77641,2.0,1.0,1.0,1.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,0,0,0,170,2.0,2.0,0.0,11,2.0,80,4240.0,4.5,5.0,5.0,5.0,5.0,4.5,4.5,,2.0,2.0,0.0,0,0.19
20250600000000.0,542733174,1.0,1.0,,42.67908,-73.79505,5.0,1.0,2.0,2.0,2.0,14,2.0,2.0,14,14,2.0,14.0,,5,8,12,121,24.0,14.0,1.0,58,19.0,84,11760.0,4.96,4.96,5.0,4.96,4.75,4.92,4.96,,1.0,1.0,0.0,0,1.46
20250600000000.0,119340359,2.0,2.0,,42.65531,-73.76449,3.0,1.0,1.0,2.0,2.0,365,2.0,2.0,1125,1125,2.0,1125.0,,0,0,0,17,7.0,1.0,0.0,0,6.0,6,870.0,5.0,5.0,5.0,5.0,5.0,4.57,4.86,,2.0,2.0,0.0,0,0.44
20250600000000.0,521669673,4.0,6.0,,42.65975,-73.76311,4.0,1.0,1.0,1.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,29,32,62,241,1.0,1.0,0.0,178,1.0,28,1960.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,3.0,0.0,0,0.15
20250600000000.0,232967878,24.0,5.0,,42.65988,-73.78486,4.0,1.0,2.0,2.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,30,30,30,30,17.0,11.0,1.0,30,15.0,66,8976.0,4.59,4.71,4.53,4.94,4.94,4.41,4.41,,3.0,2.0,0.0,0,1.16
20250600000000.0,232967878,24.0,5.0,,42.64409,-73.75709,2.0,1.0,1.0,0.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,19,19,19,19,64.0,5.0,1.0,19,46.0,255,19380.0,4.83,4.92,4.95,4.91,4.88,4.42,4.8,,3.0,2.0,0.0,0,4.11
20250600000000.0,360806709,1.0,2.0,,42.64149,-73.77925,2.0,1.0,1.0,1.0,1.0,30,1.0,1.0,1125,1125,1.0,1125.0,,0,0,0,0,56.0,5.0,0.0,0,35.0,255,16896.0,4.82,4.77,4.91,4.98,4.98,4.73,4.79,,1.0,1.0,0.0,0,5.44
20250600000000.0,232967878,24.0,5.0,,42.65269,-73.76567,2.0,1.0,0.0,1.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,21,43,48,48,45.0,32.0,0.0,48,34.0,192,16896.0,4.96,4.98,5.0,5.0,4.98,4.78,4.96,,3.0,2.0,0.0,0,2.95
20250600000000.0,152762198,9.0,17.0,,42.67008,-73.80691,5.0,1.0,2.0,2.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,11,24,47,226,28.0,25.0,0.0,163,24.0,150,14100.0,4.86,4.89,4.89,4.93,4.96,4.82,4.79,,9.0,9.0,0.0,0,1.99
20250600000000.0,37769478,14.0,15.0,,42.65289,-73.76834,2.0,1.0,1.0,0.0,1.0,1125,1.0,1.0,365,1125,1.0,387.9,,18,42,72,346,50.0,36.0,1.0,188,38.0,216,19440.0,4.64,4.7,4.58,4.82,4.88,4.78,4.6,,11.0,11.0,0.0,0,3.28
